date,factor_name,rolling_60d_mean_rank_ic
2024-11-04,momentum_20,-0.09007756412533098
2024-11-05,momentum_20,-0.0988885353223204
2024-11-06,momentum_20,-0.10289515711997564
2024-11-07,momentum_20,-0.10835918954145488
2024-11-08,momentum_20,-0.11428921448835913
2024-11-11,momentum_20,-0.12062349644842897
2024-11-12,momentum_20,-0.1294314643164272
2024-11-13,momentum_20,-0.13728227485340797
2024-11-14,momentum_20,-0.14542162208166098
2024-11-15,momentum_20,-0.14752641293417218
2024-11-18,momentum_20,-0.14690056259403614
2024-11-19,momentum_20,-0.14612320697093584
2024-11-20,momentum_20,-0.1447044054077574
2024-11-21,momentum_20,-0.1475347919235271
2024-11-22,momentum_20,-0.1506646225791936
2024-11-25,momentum_20,-0.14980358034761782
2024-11-26,momentum_20,-0.1455721069071778
2024-11-27,momentum_20,-0.1464273052924659
2024-11-28,momentum_20,-0.1409240124859816
2024-11-29,momentum_20,-0.13118407182886768
2024-12-02,momentum_20,-0.12117857175649832
2024-12-03,momentum_20,-0.11406033065805446
2024-12-04,momentum_20,-0.1127199536634874
2024-12-05,momentum_20,-0.11756819508771668
2024-12-06,momentum_20,-0.1210488724650506
2024-12-09,momentum_20,-0.1264869604662085
2024-12-10,momentum_20,-0.1276043883603211
2024-12-11,momentum_20,-0.12598646152674833
2024-12-12,momentum_20,-0.12416239147319501
2024-12-13,momentum_20,-0.1265131658254891
2024-12-16,momentum_20,-0.12589936498600438
2024-12-17,momentum_20,-0.1219580927324221
2024-12-18,momentum_20,-0.116730454868766
2024-12-19,momentum_20,-0.11308864708182141
2024-12-20,momentum_20,-0.10654102803420237
2024-12-23,momentum_20,-0.09875849800091246
2024-12-24,momentum_20,-0.09173714903579452
2024-12-25,momentum_20,-0.08682728509021627
2024-12-26,momentum_20,-0.08830032749866903
2024-12-27,momentum_20,-0.08623751088266092
2024-12-30,momentum_20,-0.09084226555048548
2024-12-31,momentum_20,-0.08646413557509107
2025-01-02,momentum_20,-0.08556577835986458
2025-01-03,momentum_20,-0.09146420794446435
2025-01-06,momentum_20,-0.10480933748564253
2025-01-07,momentum_20,-0.11762023631325867
2025-01-08,momentum_20,-0.1276684466348212
2025-01-09,momentum_20,-0.13290914717035457
2025-01-10,momentum_20,-0.13757038613402514
2025-01-13,momentum_20,-0.13609629436965984
2025-01-14,momentum_20,-0.12372652305687938
2025-01-15,momentum_20,-0.11773665476913875
2025-01-16,momentum_20,-0.11585145428862
2025-01-17,momentum_20,-0.11718156718484234
